population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,179,Ethiopia,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,58.89625840777202,69.1034770181087,49.49832759803461
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,331.28354618649144,338.6666815131396,322.09578506298544
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,4.598000562007084,5.4399481774384535,3.890329677070164
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.12592717769326248,0.14925267266992864,0.10350436072649573
1,All Population,1,Deaths,79,Finland,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,8.64555122193652,9.352524639699473,7.780611126267838
1,All Population,1,Deaths,125,Colombia,3,Both,22,All ages,345,Malaria,3,Rate,2000,2.228809527732792,4.706579800643252,0.7692237277932398
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,32.56967980027751,49.177896079449965,22.6721162116226
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,10.064193953749722,15.80573117379909,6.628188480573567
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,73.63105563615446,96.22397874091348,55.306605033290715
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,199.36340956279744,240.98515304987367,164.9898730810511
1,All Population,1,Deaths,28,Solomon Islands,3,Both,22,All ages,345,Malaria,3,Rate,2005,52.35512744352417,79.2671866195174,24.022738331202778
1,All Population,1,Deaths,180,Kenya,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,54.36084999413436,65.65384249003984,44.83714572759082
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,19.644955293645943,20.99205660311519,17.29657975732278
1,All Population,1,Deaths,97,Argentina,3,Both,22,All ages,345,Malaria,3,Rate,2000,2.641277535631696e-09,2.697724782312092e-09,2.555219470263308e-09
1,All Population,1,Deaths,190,Uganda,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,49.69221249557971,72.3329544933121,33.893622544005396
1,All Population,1,Deaths,190,Uganda,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,369.36063046202565,413.2592214561596,334.13372391409354
1,All Population,1,Deaths,190,Uganda,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,62.29383799018424,83.17873638162509,46.175617321490996
1,All Population,1,Deaths,173,Gabon,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,53.60832103081705,62.79252747481452,45.55598389654842
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,1029,Total cancers,3,Rate,2000,62.036563310278225,76.07613946039652,54.15707801237208
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,92.8469602714601,99.33724148633291,86.72400246343152
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,6.754177796074229,8.649469175955884,5.226850206736431
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.2217648327225889,0.2739114533827178,0.16899226712383822
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,345,Malaria,3,Rate,2005,191.6831986644156,288.9549034546709,113.55943492962213
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,256.5927358329813,265.1633735394918,247.7495792048335
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,122.6887595128068,127.44011666687332,118.35947074444182
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,167.74870780276106,200.50859164547265,135.84322579340235
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,31.200517831029146,44.042352946992814,20.866202279687272
1,All Population,1,Deaths,33,Armenia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,18.269140709875643,19.342060720137233,17.203087167814672
1,All Population,1,Deaths,99,Uruguay,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,267.08586324229265,277.32302971483136,253.84524365502247
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,10.65123901993801,13.024508032947008,9.030650873765559
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,366.1958339316876,389.67442651795994,340.32012067889036
1,All Population,1,Deaths,165,Pakistan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,64.92598000017871,88.87366159485607,46.515323242841035
1,All Population,1,Deaths,165,Pakistan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.008730227027779393,0.015325097785794006,0.004019208182755068
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,61.96739762905537,100.8693434155443,32.67800803178169
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,23.23807588612579,25.055809557583107,20.991642842427893
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,49.028931262904145,59.389262867957235,39.03693046526023
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,639.2975008319826,712.317465599783,566.4853966043551
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,110.80486379106542,140.68924197753475,85.71338233173985
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,0.7098719946638119,0.794419001796684,0.6043098967840544
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,1.0029447654167647,1.1201105388392751,0.8745937327382615
1,All Population,1,Deaths,165,Pakistan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,58.263636259610685,78.01773763149733,43.185266061166224
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,615.443447654671,668.7246154873737,562.0880119474409
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,93.80879767122195,118.88528585393259,75.65096469483039
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,345,Malaria,3,Rate,2000,183.97358417301464,307.56262897994884,104.9521212810018
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,16.501350237871005,18.250292719814635,15.235419437088181
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,5.668656337186506,5.8310922589626895,5.505614600991048
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,8.031686830212578,9.489379926777588,6.838690438956484
1,All Population,1,Deaths,6,China,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,8.223257223447666,9.981112260255749,6.798123673160071
1,All Population,1,Deaths,6,China,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.7622617048245248,0.91623295054152,0.6426263589692941
1,All Population,1,Deaths,6,China,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,23.436755465151514,26.510629731258476,20.528120410363478
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,24.554633676222647,26.97296631207347,21.21147151192615
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,253.5598363305326,266.5732460179911,231.1827986229074
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,71,Australia,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,204.3693142963317,212.69091507584142,189.411232419877
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,53.307701369004256,67.94073132771224,37.663934841609354
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,22.781401999178385,26.394335577262076,18.32797802882783
1,All Population,1,Deaths,147,Libya,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,51.53181019959021,58.90608308858785,44.99337771867603
1,All Population,1,Deaths,6,China,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,274.18911853978756,300.8952709229699,248.51905690812245
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,17.289266718252296,19.67837015826551,14.912249800413377
1,All Population,1,Deaths,79,Finland,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,9.442395836126364,10.12276824216685,8.593826772023451
1,All Population,1,Deaths,186,Seychelles,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,131.97046588632062,142.69209356486564,122.60512402412898
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,153.6256290518792,158.94967626824584,146.43947062928893
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,19.53813084830601,22.514067204503405,16.403233937990485
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,42.315197323399175,50.66203608663053,34.993929504695295
1,All Population,1,Deaths,165,Pakistan,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,51.38950563227041,57.65526612133867,45.68259639473897
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,75.44608091882832,166.36846566458337,33.7389689978363
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,36.23972525864873,45.09926150557759,27.326469272207706
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,199.49548282298642,268.6565659805992,143.79487851595286
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,93.88776816935824,119.96167973086493,70.10878361828901
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,49.3214274803109,58.03390808011133,41.71234664394211
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,836.8722915525055,856.0547803741601,808.1923441834658
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,509.7182317080659,528.2244410170837,482.36343455793286
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,10.142461236333542,19.097267584097647,6.051758169719124
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,33.536631224265605,46.88776520774865,18.71197949887228
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,8.4745456427651,9.311043977852558,7.89204354180872
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,10.784202150487372,20.458821242856324,5.831817398626786
1,All Population,1,Deaths,33,Armenia,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,138.57229748769205,146.494854074376,131.4329445302777
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,42.48132093038189,48.59428562393036,36.64141540067385
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,7.560917471167488,9.357860055388935,6.016347077036065
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,7.735259818524685,8.50071991856602,6.997959217974814
1,All Population,1,Deaths,99,Uruguay,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,108,Belize,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.04640507861985868,0.0852213167518248,0.020628882061576485
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,79.61263724277813,114.83818015261295,56.835083107688625
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,54.82393126929935,68.29051255406269,39.32423634066343
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,171.17780528852518,219.49635288607493,130.52317437164828
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,65.59161629128883,74.60983285988733,58.3761357309296
1,All Population,1,Deaths,33,Armenia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,34.71948509421915,37.56530071373188,32.18004010944379
1,All Population,1,Deaths,98,Chile,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,4.026229868422806,4.265619105158799,3.8102731577590556
1,All Population,1,Deaths,98,Chile,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,3.326901005422138,3.618223254702985,3.0674112120236936
1,All Population,1,Deaths,98,Chile,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,30.81546045540302,32.73705627205383,27.987976727537703
1,All Population,1,Deaths,98,Chile,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,145,Kuwait,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,44.182482390262955,58.221711413345616,34.31595111333192
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.08207923394631376,0.1713621743327027,0.02962537783584481
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,184.99339469959338,199.24897149552478,169.18661199055808
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,9.888086459841874,10.536870310954646,9.136625819545984
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,46.85652320243906,51.96076129284125,42.41297049774576
1,All Population,1,Deaths,148,Morocco,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,8.824902679624282,18.28202954821784,4.609556652343963
1,All Population,1,Deaths,148,Morocco,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,2.017171832116547,2.9474635209686055,1.1366098772314808
1,All Population,1,Deaths,148,Morocco,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,28.791067241041798,39.74329608670019,21.271921029991923
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,225.7524589192443,236.51671640920068,207.66269354652897
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,0.7758872569523648,0.8827428896246747,0.6682375275887145
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,205.8543419079289,211.81128322165532,200.07193706531953
1,All Population,1,Deaths,183,Mauritius,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,78.74063052425359,81.60719365548611,75.46680450481524
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,172.75419237993202,199.26446115181255,146.69233974600525
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.23670489504204076,0.5765164282659294,0.091474178162719
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,29.683891489678658,37.580253967707314,22.447778558232475
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,45,Bulgaria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,931.7163363567748,955.4293319837228,897.5429861820716
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,28.271614176860204,33.56187548850167,24.309910724130805
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,0.5213812765632243,0.5383470074937038,0.5015303296242796
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,342.27361832126644,361.1243111211996,309.76930281680836
1,All Population,1,Deaths,380,Palau,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,127.93059792833883,145.91610312629655,111.76285092107187
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,1.2561129244679545,1.4135013231984683,1.0887917153515982
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,19.217817820827854,20.48505703341643,17.897316087997073
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,32.42123939956447,34.9861687640477,29.446008766053723
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,123.62224387475916,128.38189985705182,119.32874107770722
1,All Population,1,Deaths,190,Uganda,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,63.65913577938589,69.97116768213,55.55870209264341
1,All Population,1,Deaths,6,China,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,158.87529239332645,171.03951683687518,144.7329161756654
1,All Population,1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,55.22904497593666,89.14570680204109,31.01001241923358
1,All Population,1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.7030972210235003,1.3023186231754784,0.28994945223629137
1,All Population,1,Deaths,183,Mauritius,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,89.78071663122249,94.57461366590121,85.72273038526544
1,All Population,1,Deaths,98,Chile,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,131.23479648013554,134.80005323563083,125.57896483192557
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,6.138367732783543,6.77212360941462,5.533707512339434
